                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    218,                0.47272,                0.28536,                0.80838,                 0.7892,                0.30395,                0.80468,                0.95793,                0.72175,                0.80474,                0.57609,                0.71621,                0.41152,                0.83621,                  1.013,                0.56961,                0.81906,             0.00031908,             0.00031908,             0.00031908
                    219,                0.47331,                 0.2917,                0.80362,                 0.7793,                0.31404,                0.79892,                0.93346,                 0.7437,                0.81068,                 0.5772,                0.70073,                0.41132,                0.83284,                 1.0007,                0.55962,                0.81787,             0.00031541,             0.00031541,             0.00031541
                    220,                0.48036,                0.29632,                0.80325,                 0.7909,                0.32627,                0.79897,                0.95201,                 0.7043,                0.80965,                0.58126,                0.70472,                0.40034,                0.82997,                 0.9998,                0.54966,                0.81868,             0.00031175,             0.00031175,             0.00031175
                    221,                0.44768,                0.28791,                0.79539,                0.72375,                0.31433,                0.79341,                0.94634,                0.71118,                0.80542,                0.58502,                0.69828,                0.38978,                0.82867,                0.98649,                0.52089,                0.81643,             0.00030808,             0.00030808,             0.00030808
                    222,                0.46412,                0.28516,                0.79853,                0.74534,                0.30007,                0.79681,                0.91014,                0.73478,                0.80978,                0.58319,                0.70988,                0.38982,                0.83676,                 1.0051,                0.51304,                 0.8251,             0.00030441,             0.00030441,             0.00030441
                    223,                0.45933,                0.28394,                0.79949,                0.76377,                0.30717,                0.79911,                0.92086,                0.73692,                0.80846,                0.57936,                 0.7178,                0.37528,                0.84483,                 1.0004,                0.50516,                 0.8274,             0.00030075,             0.00030075,             0.00030075
                    224,                0.44338,                 0.3076,                0.81329,                0.74612,                0.30237,                0.80937,                0.90679,                0.74728,                0.80808,                 0.5774,                0.71174,                0.39566,                0.83997,                 1.0045,                0.54996,                0.82318,             0.00029708,             0.00029708,             0.00029708
                    225,                0.52931,                0.30665,                 0.7985,                0.78389,                0.30891,                0.78943,                0.89584,                0.73033,                0.79603,                0.57385,                0.69131,                0.41173,                0.83173,                  1.009,                0.57374,                0.81918,             0.00029342,             0.00029342,             0.00029342
                    226,                0.47122,                0.29675,                0.79533,                 0.7704,                0.33153,                0.79846,                 0.9053,                0.71337,                 0.7883,                0.56714,                  0.704,                0.42885,                0.83355,                 1.0229,                0.57444,                0.82627,             0.00028975,             0.00028975,             0.00028975
                    227,                0.44671,                0.27634,                0.80314,                0.75838,                0.28954,                0.80175,                0.91613,                0.70147,                0.79258,                0.56949,                0.69676,                0.41148,                 0.8287,                 1.0445,                0.53999,                0.82323,             0.00028608,             0.00028608,             0.00028608
                    228,                0.45547,                0.28151,                0.78984,                 0.7752,                0.29896,                0.79195,                0.88362,                0.74851,                0.80344,                0.57908,                0.68907,                  0.399,                0.83023,                 1.0229,                0.50529,                 0.8253,             0.00028242,             0.00028242,             0.00028242
                    229,                0.48276,                0.29071,                 0.8052,                0.80309,                0.32056,                0.80536,                 0.9156,                0.73963,                0.81648,                0.57553,                 0.7046,                0.42047,                0.83257,                 1.0125,                0.53304,                0.82234,             0.00027875,             0.00027875,             0.00027875
                    230,                0.46295,                0.28692,                0.81298,                 0.7718,                0.32097,                0.81557,                0.94646,                0.71701,                0.81404,                0.57096,                0.71124,                 0.4195,                0.82986,                 1.0289,                0.53497,                0.82063,             0.00027508,             0.00027508,             0.00027508
                    231,                0.43444,                0.28683,                0.79006,                0.75405,                0.31566,                0.79398,                0.93365,                0.72672,                0.81309,                0.57851,                0.71725,                0.40499,                0.83002,                 1.0194,                0.51111,                0.82168,             0.00027142,             0.00027142,             0.00027142
                    232,                0.41975,                0.27845,                0.76503,                0.70383,                0.29629,                0.76249,                0.95737,                0.72315,                0.81636,                0.57365,                0.71269,                0.40148,                0.83048,                  1.017,                0.51965,                0.82189,             0.00026775,             0.00026775,             0.00026775
                    233,                0.44226,                0.28222,                0.79855,                0.73958,                0.29632,                 0.7944,                0.98218,                0.70191,                0.80448,                0.57854,                0.70204,                0.38753,                0.83077,                 1.0189,                 0.5069,                0.82409,             0.00026408,             0.00026408,             0.00026408
                    234,                0.44857,                  0.275,                0.79796,                0.73378,                0.28928,                 0.7925,                0.97514,                0.70064,                0.80662,                0.57891,                0.70638,                0.39453,                0.83141,                 1.0071,                0.52132,                0.82022,             0.00026042,             0.00026042,             0.00026042
                    235,                0.43817,                 0.2856,                0.79116,                0.74255,                0.35532,                0.79237,                 0.9644,                0.70461,                0.81218,                0.57828,                0.70808,                0.38388,                0.82799,                 1.0221,                0.53219,                0.81913,             0.00025675,             0.00025675,             0.00025675
                    236,                0.43855,                0.27894,                0.78752,                0.73758,                0.32174,                0.78797,                0.95233,                0.71804,                0.81133,                0.57557,                0.70954,                0.39473,                0.82685,                 1.0143,                 0.5523,                0.81723,             0.00025309,             0.00025309,             0.00025309
                    237,                0.46822,                0.28158,                0.82417,                0.74661,                0.29646,                0.81735,                0.92354,                0.75481,                0.81237,                0.57136,                0.70634,                0.39285,                0.83069,                 1.0092,                0.56197,                0.82473,             0.00024942,             0.00024942,             0.00024942
                    238,                0.44327,                0.27232,                0.79895,                0.75754,                0.30589,                0.79465,                0.91463,                0.74557,                0.81114,                0.56773,                0.72263,                0.39215,                0.83238,                 1.0017,                 0.5788,                0.82182,             0.00024575,             0.00024575,             0.00024575
                    239,                0.43415,                  0.269,                0.77178,                0.73087,                0.29737,                0.77053,                0.91278,                0.73151,                0.80628,                0.57712,                0.71352,                0.38998,                0.82825,                 1.0061,                0.55931,                0.81879,             0.00024209,             0.00024209,             0.00024209
                    240,                0.45604,                0.28325,                0.79244,                0.71694,                0.32503,                0.79278,                0.93636,                0.74199,                0.80793,                0.56901,                 0.7246,                0.38759,                0.83522,                 1.0434,                0.56634,                0.82528,             0.00023842,             0.00023842,             0.00023842
                    241,                  0.448,                0.27597,                0.79103,                0.73628,                0.28221,                0.79383,                 0.9467,                0.73549,                0.81084,                0.56408,                0.72141,                0.39598,                0.83449,                 1.0457,                0.57123,                0.82368,             0.00023475,             0.00023475,             0.00023475
                    242,                0.43156,                0.27437,                0.79686,                0.71041,                0.31092,                 0.7938,                0.95998,                0.72486,                0.81771,                0.57291,                0.70472,                0.37553,                0.83662,                 1.0216,                0.52091,                0.82613,             0.00023109,             0.00023109,             0.00023109
                    243,                0.42989,                0.29604,                0.77155,                0.70718,                0.33402,                0.76522,                0.93267,                0.73091,                0.80494,                0.57551,                 0.7032,                0.38961,                0.83367,                 1.0141,                0.53745,                0.82617,             0.00022742,             0.00022742,             0.00022742
                    244,                0.43229,                0.26553,                0.79737,                0.70374,                0.30508,                0.79397,                0.90821,                0.75663,                0.80559,                0.57829,                0.69974,                0.38596,                0.83499,                 1.0188,                0.53087,                0.82762,             0.00022376,             0.00022376,             0.00022376
                    245,                0.45306,                0.26407,                0.79836,                0.76493,                0.29496,                 0.7957,                0.90312,                0.75117,                0.81106,                0.57609,                0.70237,                0.38526,                0.83675,                 1.0121,                0.54998,                0.82555,             0.00022009,             0.00022009,             0.00022009
                    246,                0.45307,                0.27834,                0.79754,                 0.7595,                0.31038,                0.79449,                0.93486,                 0.7509,                0.81317,                0.57092,                0.70693,                0.38996,                0.83762,                 1.0193,                0.55706,                0.82321,             0.00021642,             0.00021642,             0.00021642
                    247,                0.47246,                0.28396,                0.81465,                0.73956,                0.31201,                0.80004,                0.93046,                 0.7241,                0.79718,                0.57155,                0.71443,                0.39072,                0.83852,                 1.0149,                0.55645,                0.82257,             0.00021276,             0.00021276,             0.00021276
                    248,                0.41306,                0.26494,                0.78273,                0.68985,                0.29588,                0.78076,                0.96387,                0.70141,                0.79637,                0.57311,                0.69559,                0.40683,                0.83042,                 1.0098,                0.57632,                0.82017,             0.00020909,             0.00020909,             0.00020909
                    249,                 0.4297,                0.28439,                 0.7936,                0.71824,                0.31579,                0.79529,                0.94431,                 0.7223,                0.80112,                0.57386,                0.69941,                0.40249,                0.83482,                 1.0059,                0.55634,                0.82198,             0.00020542,             0.00020542,             0.00020542
                    250,                0.40964,                  0.258,                0.79967,                0.70656,                0.29329,                0.79522,                0.93418,                0.72599,                0.80283,                0.56502,                0.72281,                0.41634,                0.84196,                 1.0337,                0.57286,                0.82547,             0.00020176,             0.00020176,             0.00020176
                    251,                 0.4333,                0.27513,                 0.7951,                0.71789,                0.29921,                0.79357,                0.90628,                0.74169,                0.80573,                0.57058,                0.71195,                0.41795,                0.83947,                 1.0219,                0.57458,                0.82485,             0.00019809,             0.00019809,             0.00019809
                    252,                0.44885,                0.27718,                 0.7965,                0.72104,                0.29887,                0.79602,                0.92416,                 0.7433,                 0.8126,                0.56621,                0.72351,                0.40824,                0.83901,                 1.0275,                0.57356,                0.82567,             0.00019442,             0.00019442,             0.00019442
                    253,                0.41825,                0.26056,                0.80586,                0.69113,                0.26897,                0.80071,                0.95855,                0.70786,                0.80303,                0.56473,                0.72017,                0.41415,                0.84009,                 1.0142,                0.57679,                0.82453,             0.00019076,             0.00019076,             0.00019076
                    254,                0.41861,                0.27818,                0.78731,                0.70347,                0.30462,                0.79005,                0.88075,                0.74433,                0.80031,                0.56655,                0.71524,                0.41646,                0.83907,                 1.0053,                0.57491,                0.82337,             0.00018709,             0.00018709,             0.00018709
                    255,                 0.4262,                0.27525,                0.80111,                0.74207,                0.31263,                0.79261,                0.88407,                0.73343,                0.79611,                0.56873,                0.71106,                0.43856,                0.84051,                0.99956,                0.57556,                0.82718,             0.00018343,             0.00018343,             0.00018343
                    256,                0.45085,                 0.2787,                0.80787,                0.73426,                0.28455,                0.80785,                0.88373,                0.73894,                0.80128,                0.56386,                0.72562,                0.44482,                0.84358,                 1.0268,                0.57441,                0.82853,             0.00017976,             0.00017976,             0.00017976
                    257,                0.42089,                0.26796,                0.78878,                0.73219,                0.28409,                0.78511,                0.87586,                0.73561,                0.79585,                0.56667,                0.71919,                0.45282,                0.84257,                 1.0284,                0.59204,                0.82895,             0.00017609,             0.00017609,             0.00017609
                    258,                0.41004,                0.25058,                0.79317,                0.71265,                 0.2793,                0.79221,                0.89895,                0.73685,                 0.8096,                 0.5688,                0.72707,                0.43841,                0.84201,                 1.0119,                0.57762,                0.82812,             0.00017243,             0.00017243,             0.00017243
                    259,                0.42729,                 0.2645,                0.79743,                0.71282,                0.27977,                0.80013,                0.88385,                 0.7418,                0.80195,                0.57436,                0.71966,                0.41469,                0.84115,                 1.0084,                 0.5641,                0.83038,             0.00016876,             0.00016876,             0.00016876
                    260,                0.38605,                0.24021,                0.76055,                0.63987,                 0.2456,                0.76028,                0.92471,                0.73723,                0.80712,                 0.5743,                0.70946,                0.39315,                0.84107,                 1.0014,                0.54277,                0.82997,             0.00016509,             0.00016509,             0.00016509
                    261,                0.40036,                0.25271,                0.79333,                0.68354,                0.26222,                0.79521,                0.92077,                  0.742,                0.80345,                 0.5696,                0.71666,                0.39426,                0.84322,                 1.0256,                0.54532,                0.83178,             0.00016143,             0.00016143,             0.00016143
                    262,                0.41982,                 0.2616,                0.78558,                0.73637,                0.27538,                0.78879,                0.90308,                0.74309,                0.79528,                0.56328,                0.71885,                0.40152,                 0.8463,                 1.0362,                0.57069,                0.83341,             0.00015776,             0.00015776,             0.00015776
                    263,                0.41367,                0.25231,                0.79123,                 0.7052,                 0.2916,                0.78661,                0.93115,                 0.7501,                0.80466,                0.56388,                0.72673,                0.40041,                0.84697,                 1.0488,                0.56105,                0.83409,              0.0001541,              0.0001541,              0.0001541
                    264,                0.41621,                0.26809,                0.78741,                0.70557,                0.28852,                0.78467,                0.93505,                0.74943,                 0.8094,                0.56415,                0.71635,                0.39871,                0.84609,                 1.0375,                0.55902,                0.83191,             0.00015043,             0.00015043,             0.00015043
                    265,                0.42347,                0.26568,                0.79934,                0.69791,                0.28179,                0.79805,                0.89467,                0.75329,                0.80845,                0.57263,                0.71784,                0.39597,                 0.8439,                 1.0264,                 0.5487,                0.83009,             0.00014676,             0.00014676,             0.00014676
                    266,                0.42235,                0.25791,                0.78212,                0.72736,                0.29259,                0.78178,                0.94543,                0.73198,                0.80516,                0.57529,                0.71506,                0.38603,                0.84351,                 1.0029,                 0.5138,                0.82875,              0.0001431,              0.0001431,              0.0001431
                    267,                0.41771,                0.27267,                0.78737,                0.73503,                0.32548,                 0.7822,                0.95431,                0.74071,                0.81058,                0.57539,                0.71452,                0.38387,                0.84262,                 1.0028,                0.51779,                0.82915,             0.00013943,             0.00013943,             0.00013943
                    268,                0.38645,                 0.2436,                0.80154,                0.66979,                0.27095,                0.80291,                 0.9268,                0.75837,                0.81521,                0.57751,                0.71239,                0.38441,                0.84599,                 1.0063,                0.52307,                0.83127,             0.00013576,             0.00013576,             0.00013576
                    269,                0.40076,                0.25137,                0.78675,                 0.6877,                0.28636,                0.78564,                0.93401,                0.74152,                0.80569,                0.57465,                0.70778,                 0.3924,                 0.8438,                 1.0007,                0.53713,                0.83016,              0.0001321,              0.0001321,              0.0001321
                    270,                0.39458,                0.24722,                0.79393,                0.65298,                0.26279,                0.79022,                0.91603,                0.74915,                0.80155,                0.58052,                0.69796,                0.38447,                0.83977,                 0.9892,                0.52591,                0.82659,             0.00012843,             0.00012843,             0.00012843
                    271,                0.38865,                0.24626,                0.79924,                0.65965,                0.27315,                0.80013,                0.93045,                0.74204,                0.80417,                0.57879,                0.70608,                0.38726,                 0.8412,                0.98967,                0.52676,                0.82546,             0.00012477,             0.00012477,             0.00012477
